customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
6818-WOBHJ,0,1,0,0,68,1,2,1,0,0,0,0,0,1,0,0,2,89.6,6127.6,1
6244-BESBM,1,0,0,1,69,1,1,1,0,1,0,1,1,1,2,0,3,95.2,6671.7,0
1004-NOZNR,1,1,1,1,56,1,1,1,1,1,0,0,1,1,1,1,3,94.8,5264.3,0
1251-STYSZ,0,1,1,0,4,1,2,1,1,1,0,0,0,0,0,0,0,80.25,303.7,0
2612-PHGOX,1,0,0,0,64,1,2,0,0,0,1,1,1,0,2,0,2,76.1,4818.8,0
2408-TZMJL,1,0,0,0,59,1,2,1,1,0,1,0,1,1,1,0,0,110.15,6448.05,1
8480-PPONV,1,0,0,1,62,1,2,1,1,0,1,1,1,1,2,1,2,115.55,7159.05,0
8780-IHCRN,1,0,0,1,63,1,2,2,2,2,2,2,2,2,2,1,3,24.65,1574.5,0
4598-ZADCK,0,0,1,0,53,0,0,0,1,0,1,1,1,0,1,0,0,53.6,2879.2,0
1257-SXUXQ,1,0,0,1,5,1,1,2,2,2,2,2,2,2,0,1,1,19.45,86.05,0
9681-KYGYB,1,1,0,0,49,1,2,1,1,0,1,0,0,0,0,0,0,88.2,4159.45,0
7182-OVLBJ,0,0,0,1,62,1,2,1,1,1,0,0,1,1,2,0,2,101.15,6638.35,0
5095-ETBRJ,0,0,0,0,55,1,1,0,1,0,0,1,0,0,2,1,1,56.8,3112.05,0
7005-CYUIL,0,1,0,0,71,1,1,1,1,0,1,1,1,0,2,0,0,99.4,7168.25,0
4821-WQOYN,0,0,0,1,72,1,1,2,2,2,2,2,2,2,2,0,3,20.1,1326.25,0
4730-AWNAU,1,0,0,1,36,0,0,0,1,1,1,1,1,1,1,1,3,60.7,2234.55,0
3452-FLHYD,1,0,0,0,25,1,1,2,2,2,2,2,2,2,1,0,2,20.95,495.15,0
2388-LAESQ,0,1,0,0,72,1,2,1,1,0,1,1,1,1,2,0,2,114.85,8317.95,0
9531-NSBMR,0,0,1,0,36,1,1,2,2,2,2,2,2,2,1,0,2,19.25,679.8,0
6260-ONULR,1,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,1,62.8,62.8,0
4389-UEFCZ,0,0,0,0,72,1,2,1,1,1,1,0,1,1,2,0,0,105.5,7544.0,0
8711-LOBKY,1,0,0,1,59,1,1,2,2,2,2,2,2,2,2,1,1,19.85,1188.25,0
9134-CEQMF,1,1,0,0,7,1,1,1,0,1,0,0,1,1,0,0,0,89.5,676.7,1
8985-OOPOS,0,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,3,74.1,74.1,0
8800-ZKRFW,0,0,0,1,30,1,2,1,0,0,1,1,1,1,0,0,0,107.5,3242.5,0
2616-FLVQC,1,0,1,0,64,1,1,2,2,2,2,2,2,2,2,1,1,19.55,1240.15,0
9968-FFVVH,1,0,1,0,63,1,2,0,1,0,1,1,0,0,1,1,2,68.8,4111.35,0
3108-PCCGG,1,1,0,0,72,1,2,0,1,0,1,0,1,1,2,1,3,84.45,5899.85,0
7993-PYKOF,1,0,0,0,8,1,1,1,1,1,0,0,0,0,0,1,0,75.0,632.95,1
8390-FESFV,0,0,1,0,62,1,2,0,0,0,1,1,1,1,2,1,2,84.5,5193.2,0
3022-BEXHZ,1,0,0,1,67,1,2,1,0,0,1,1,1,1,2,0,2,111.2,7530.8,0
5027-XWQHA,1,0,1,0,6,1,1,0,0,1,0,0,0,0,0,1,0,44.75,270.95,1
6248-TKCQV,0,0,0,1,70,1,2,0,1,1,0,1,1,1,2,0,2,80.6,5460.2,0
6729-GDNGC,0,1,1,0,20,1,1,1,0,1,0,0,1,0,0,1,2,80.7,1614.2,0
6198-ZFIOJ,0,0,1,0,5,1,2,1,0,1,0,0,0,0,0,1,0,75.6,402.5,0
5989-OMNJE,0,0,0,1,24,0,0,0,1,0,1,0,1,1,1,1,0,57.6,1367.75,0
4566-QVRRW,0,0,0,0,11,1,1,0,0,1,0,0,0,0,0,0,0,44.05,483.7,1
1291-CUOCY,1,0,0,0,72,1,2,1,0,0,1,1,1,1,2,0,3,110.6,7962.2,0
9795-SHUHB,0,0,0,1,66,1,1,0,1,0,0,1,0,0,2,0,3,58.2,3810.8,0
3230-IUALN,0,0,0,1,45,1,1,0,1,1,1,1,1,1,2,0,1,81.0,3533.6,0
0042-RLHYP,0,0,0,1,69,1,1,2,2,2,2,2,2,2,2,1,2,19.7,1396.9,0
8519-IMDHU,1,1,0,0,15,1,2,1,0,1,0,0,0,1,0,0,2,85.6,1345.55,1
4945-RVMTE,0,0,1,0,28,1,1,0,0,1,1,0,1,0,0,0,2,59.55,1646.45,0
0201-OAMXR,0,0,1,0,70,1,2,1,1,0,1,1,1,1,1,1,3,115.55,8127.6,1
1866-NXPSP,0,0,1,0,36,1,1,0,1,0,1,1,0,1,1,0,1,75.55,2680.15,0
3372-KWFBM,1,1,1,0,16,1,2,1,0,1,0,0,1,0,0,0,0,86.6,1281.0,1
7831-QGOXH,0,0,1,0,18,1,2,1,0,1,0,0,1,0,0,0,0,85.2,1553.9,1
6393-WRYZE,0,0,0,0,34,1,2,1,0,1,0,0,1,1,0,0,0,97.65,3207.55,1
3941-XTSKM,1,0,0,1,42,0,0,0,0,0,1,0,0,1,1,0,3,45.1,2049.05,0
1661-CZBAU,1,0,1,0,48,1,2,0,1,1,0,1,0,1,1,0,2,70.95,3629.2,0
6599-RCLCJ,1,0,0,0,47,1,2,1,0,0,1,1,1,1,0,0,0,109.55,5124.55,1
9831-BPFRI,0,0,0,1,39,1,2,1,0,0,1,1,0,0,1,0,0,89.55,3474.45,1
5158-RIVOP,0,0,0,1,11,1,1,2,2,2,2,2,2,2,2,1,3,20.9,202.3,0
9788-YTFGE,1,0,1,0,7,1,1,2,2,2,2,2,2,2,0,0,1,19.95,147.5,0
9277-JOOMO,0,0,1,0,3,1,2,2,2,2,2,2,2,2,0,1,1,24.6,86.35,0
1907-YLNYW,1,0,1,0,8,1,1,0,1,1,1,0,0,1,0,0,0,66.7,579.0,0
1725-MIMXW,1,0,1,1,1,1,1,2,2,2,2,2,2,2,0,0,1,19.45,19.45,1
8947-YRTDV,1,0,0,1,32,1,1,1,1,0,1,0,0,1,1,1,1,94.8,3131.55,0
3161-ONRWK,1,0,0,1,60,1,1,0,1,0,1,1,0,0,1,0,2,65.85,3928.3,0
0114-RSRRW,0,0,0,0,10,1,1,2,2,2,2,2,2,2,0,0,2,19.95,187.75,0
4565-NLZBV,0,0,0,0,71,1,2,2,2,2,2,2,2,2,2,0,2,24.65,1710.15,0
0031-PVLZI,0,0,0,1,4,1,1,2,2,2,2,2,2,2,0,1,1,20.35,76.35,1
7206-GZCDC,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,69.25,69.25,1
6682-VCIXC,0,0,0,1,43,0,0,0,1,0,0,1,1,0,1,0,2,51.25,2151.6,0
4791-QRGMF,1,0,0,0,59,1,2,1,0,1,1,0,1,1,1,0,2,99.5,5961.1,1
6475-VHUIZ,0,0,0,0,23,1,1,0,0,1,1,1,0,0,0,1,0,54.25,1221.55,0
3910-MRQOY,0,0,0,0,72,1,1,2,2,2,2,2,2,2,2,1,2,19.4,1496.45,0
0661-WCQNQ,1,0,0,0,22,1,1,0,1,1,0,1,0,0,1,0,3,56.25,1292.2,0
7537-RBWEA,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,25.15,25.15,0
4656-CAURT,1,0,1,0,69,1,2,2,2,2,2,2,2,2,2,1,2,23.95,1713.1,0
0121-SNYRK,1,0,1,0,50,0,0,0,1,1,0,1,0,0,1,0,1,35.4,1748.9,0
1768-ZAIFU,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,25.2,25.2,1
4671-LXRDQ,1,0,1,0,2,1,1,0,0,1,0,0,0,0,0,0,1,45.0,96.45,1
3733-LSYCE,0,0,0,0,15,1,1,1,0,0,0,0,0,0,0,1,2,75.35,1114.55,0
6265-FRMTQ,1,0,1,0,31,1,1,2,2,2,2,2,2,2,2,1,2,20.4,609.1,0
1934-SJVJK,1,0,1,0,1,1,1,2,2,2,2,2,2,2,0,1,1,20.15,20.15,1
3838-OZURD,1,0,0,0,66,1,2,1,0,0,1,0,1,1,0,0,3,105.0,7133.25,1
1371-DWPAZ,0,0,0,1,0,0,0,0,1,0,1,1,1,0,2,1,3,56.05,0.0,0
9269-CQOOL,1,0,1,1,3,1,1,0,0,1,0,0,1,0,0,0,3,54.7,169.45,1
2017-CCBLH,0,0,1,0,8,1,1,2,2,2,2,2,2,2,2,1,1,20.0,141.6,0
7690-KPNCU,1,0,0,1,64,1,1,0,1,1,1,0,1,1,1,0,3,73.05,4688.65,0
0536-BGFMZ,0,0,0,0,28,1,1,2,2,2,2,2,2,2,0,1,1,20.5,563.05,0
2293-IJWPS,0,0,0,0,57,1,2,1,0,1,1,0,1,1,1,0,3,100.75,5985.0,0
2845-HSJCY,0,0,0,1,14,1,2,1,0,1,1,0,0,1,0,0,0,87.25,1258.6,1
5469-NUJUR,1,0,1,0,19,1,1,2,2,2,2,2,2,2,2,0,1,19.95,373.5,0
1184-PJVDB,1,0,0,0,10,1,1,1,0,1,0,0,1,0,0,0,0,79.95,857.2,1
2625-TRCZQ,0,0,0,0,51,0,0,0,0,0,0,0,1,1,0,0,0,49.65,2553.35,0
4102-HLENU,0,0,0,0,67,1,2,0,1,0,1,0,0,0,2,1,1,65.65,4322.85,0
7266-GSSJX,1,0,0,1,11,1,1,2,2,2,2,2,2,2,0,0,0,20.45,250.8,0
7722-VJRQD,1,0,0,1,72,0,0,0,1,1,1,1,1,1,2,1,2,60.95,4549.05,0
7073-QETQY,1,0,0,1,66,1,1,2,2,2,2,2,2,2,1,0,0,20.35,1359.5,0
9415-DPEWS,0,0,1,0,18,1,2,1,0,1,0,1,1,0,0,0,0,88.35,1639.3,1
5624-RYAMH,0,0,1,0,9,1,1,2,2,2,2,2,2,2,0,0,0,19.5,178.85,0
0196-JTUQI,0,0,1,0,9,1,2,1,0,1,0,0,0,0,0,0,3,75.2,633.85,0
7130-YXBRO,1,0,0,0,48,1,2,1,1,0,1,0,1,1,0,0,2,111.45,5315.1,0
9272-LSVYH,1,0,1,0,10,1,1,1,0,1,0,0,0,0,0,1,1,70.15,735.5,0
7943-RQCHR,0,0,1,0,9,1,2,1,0,1,0,0,1,1,0,0,0,94.75,889.9,1
3793-MMFUH,0,1,1,0,13,1,2,1,0,1,0,0,1,1,0,0,0,95.05,1290.0,1
3249-ZPQRG,1,0,1,0,4,1,2,1,0,0,0,0,0,0,0,1,0,78.45,330.05,1
2568-BRGYX,1,0,1,0,4,1,1,1,0,1,0,0,0,0,0,0,0,70.2,237.95,1
3084-DOWLE,0,0,0,0,72,1,2,0,1,0,1,1,1,1,2,1,2,92.0,6474.4,0
1084-MNSMJ,0,0,0,1,51,1,1,0,1,0,1,1,1,1,2,1,3,85.5,4421.95,0
7721-JXEAW,1,0,0,0,59,0,0,0,0,0,0,0,0,1,0,0,2,41.05,2452.7,1
7249-WBIYX,1,0,0,0,10,1,2,1,0,1,0,0,1,0,0,0,0,85.6,813.85,1
4238-HFHSN,1,1,0,0,61,1,2,1,0,0,0,0,0,0,0,0,0,82.15,4904.85,0
6250-CGGUN,1,0,1,0,54,1,1,1,1,1,1,1,0,0,1,1,0,84.4,4484.05,0
5478-JJVZK,0,0,1,0,33,1,2,0,1,0,0,0,0,0,0,0,1,60.9,2033.85,0
7596-IIWYC,0,0,1,0,27,1,1,2,2,2,2,2,2,2,2,0,2,20.25,538.2,0
6567-HOOPW,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,79.2,79.2,1
9793-WECQC,1,0,1,0,23,1,1,1,0,0,0,0,1,1,0,1,1,95.3,2192.9,0
4291-HPAXL,1,0,1,1,1,1,1,2,2,2,2,2,2,2,0,1,1,19.85,19.85,0
8999-YPYBV,1,0,0,1,45,1,1,0,1,0,1,1,1,1,2,0,1,84.35,3858.05,0
1839-FBNFR,0,0,0,1,39,1,1,2,2,2,2,2,2,2,2,0,2,19.85,854.8,0
3164-AALRN,1,0,1,0,5,1,1,0,0,1,1,0,1,1,1,0,1,70.0,347.4,1
3071-MVJCD,1,0,0,1,72,1,2,0,1,0,1,1,1,0,2,1,2,82.3,5815.15,0
1697-BCSHV,0,0,0,1,58,1,2,0,0,0,0,0,1,0,0,0,2,66.8,3970.4,0
0562-KBDVM,0,0,1,0,70,0,0,0,1,0,1,1,0,0,2,0,2,44.6,3058.15,0
1131-SUEKT,1,0,0,1,61,1,1,1,0,0,0,1,1,1,1,0,2,98.45,6145.2,0
3717-OEAUQ,1,0,1,0,2,1,1,1,0,1,0,0,0,0,0,1,1,70.7,129.2,0
4538-WNTMJ,0,0,0,1,46,1,2,2,2,2,2,2,2,2,1,1,1,24.95,1165.9,0
3334-CTHOL,0,0,1,0,1,1,2,0,0,1,0,0,0,0,0,0,2,49.95,49.95,1
4704-ERYFC,0,0,0,0,22,1,1,1,0,1,0,0,0,0,0,0,0,69.25,1554.0,1
9432-RUVSL,0,0,1,0,48,1,1,1,1,1,1,1,1,1,2,0,3,102.5,4904.25,0
8060-HIWJJ,1,0,1,0,64,1,2,0,0,0,1,1,1,1,2,1,3,86.55,5632.55,0
7684-XSZIY,1,0,0,1,72,1,2,2,2,2,2,2,2,2,2,1,2,24.3,1643.25,0
9089-UOWJG,0,0,0,1,12,1,1,0,0,1,1,0,1,0,0,0,3,58.35,740.55,0
8621-MNIHH,0,1,0,0,34,1,2,1,0,0,1,0,0,1,0,0,0,94.25,3217.55,1
8039-ACLPL,0,0,0,1,72,1,1,0,1,0,1,0,0,1,2,1,3,68.75,4888.2,0
9885-AIBVB,1,0,0,0,29,1,2,1,0,0,1,0,0,0,0,0,0,85.8,2440.25,0
1934-MKPXS,1,0,0,1,33,1,1,2,2,2,2,2,2,2,1,1,3,20.1,620.55,0
2592-YKDIF,0,0,1,0,1,1,1,2,2,2,2,2,2,2,0,1,1,20.35,20.35,0
2272-JKMSI,0,0,0,1,62,1,2,1,0,0,1,1,1,1,1,0,0,110.8,6840.95,0
0471-LVHGK,1,0,0,0,41,1,2,0,0,1,1,0,1,1,1,0,0,73.0,3001.2,1
9518-RWHZL,0,0,1,0,64,1,2,1,0,1,1,0,1,1,1,0,3,100.05,6254.2,1
8714-CTZJW,0,0,1,0,4,1,1,1,0,1,1,0,0,1,0,0,3,82.85,319.6,0
3569-EDBPQ,0,0,1,0,24,1,2,1,1,1,0,1,0,0,0,0,0,84.35,1938.05,0
3131-NWVFJ,0,0,0,1,14,1,1,2,2,2,2,2,2,2,1,1,1,19.55,294.5,0
7521-YXVZY,1,0,1,1,3,1,1,2,2,2,2,2,2,2,0,1,1,19.95,58.3,0
5419-CONWX,0,1,1,0,4,1,1,1,0,0,1,0,1,1,0,0,3,99.8,442.85,1
6240-EURKS,0,0,1,1,18,0,0,0,0,1,0,0,0,1,0,0,0,35.0,553.0,1
2373-NTKOD,1,0,1,0,8,1,1,0,0,1,0,0,1,1,0,0,0,66.25,546.45,0
1970-KKFWL,0,0,1,0,35,1,2,2,2,2,2,2,2,2,2,1,2,23.3,797.1,0
6960-HVYXR,0,0,1,0,1,1,2,1,0,1,0,0,0,0,0,1,0,76.0,76.0,1
9337-SRRNI,1,0,1,1,66,1,2,2,2,2,2,2,2,2,2,0,3,25.3,1673.8,0
0895-UADGO,1,0,1,1,8,0,0,0,1,1,0,1,0,1,2,0,1,44.55,343.45,0
5678-VFNEQ,0,0,0,0,71,1,2,1,1,1,1,0,1,1,1,0,3,104.1,7412.25,0
5977-CKHON,0,0,0,1,43,1,2,1,0,1,1,0,0,1,0,0,2,92.55,4039.0,0
7024-OHCCK,0,1,1,0,2,1,2,1,0,1,0,0,1,1,0,0,0,93.85,170.85,1
2692-BUCFV,1,1,1,0,29,1,1,1,0,0,1,0,1,1,0,0,2,101.45,2948.6,0
7861-UVUFT,0,0,0,0,15,1,1,1,0,1,1,0,1,0,0,0,0,84.3,1308.4,1
1830-GGFNM,1,0,0,1,65,1,2,1,1,0,1,1,0,0,2,1,3,94.55,6078.75,0
5302-BDJNT,1,0,1,0,35,1,2,1,0,1,1,1,1,0,0,1,0,95.5,3418.2,0
5223-UZAVK,1,0,1,0,64,1,1,1,1,0,0,0,1,1,1,0,3,100.3,6603.8,0
4859-ZSRDZ,0,0,0,1,58,0,0,0,0,1,1,1,1,1,2,0,3,55.5,3166.9,0
5651-WYIPH,0,1,1,0,18,1,1,0,0,0,0,0,0,0,0,0,3,49.85,865.75,0
9350-VLHMB,1,0,0,1,67,1,2,1,0,0,0,0,0,1,0,0,2,89.55,6373.1,0
3498-LZGQZ,1,0,0,1,63,1,1,2,2,2,2,2,2,2,2,0,1,19.15,1177.05,0
8785-CJSHH,0,0,0,0,60,1,2,1,0,0,0,0,1,1,0,0,0,99.8,5985.75,0
5357-TZHPP,1,1,1,0,9,1,2,1,0,1,0,0,0,1,0,0,3,84.4,732.5,1
3870-SPZSI,0,0,0,1,70,1,2,1,1,0,1,1,1,1,2,0,3,113.05,7869.05,0
0680-DFNNY,1,0,0,0,15,1,2,1,0,1,1,0,1,1,0,0,0,101.1,1504.05,1
7560-QRBXH,0,0,1,1,48,1,1,2,2,2,2,2,2,2,1,1,1,19.95,936.7,0
7077-XJMET,1,0,0,0,12,1,1,0,0,1,1,1,1,1,0,0,0,74.15,741.4,0
8752-GHJFU,1,1,0,0,71,1,2,1,1,0,1,1,0,0,1,0,0,92.0,6585.2,0
6896-SRVYQ,1,1,1,0,44,1,1,1,0,1,1,0,0,0,0,1,0,73.85,3122.4,0
7767-UXAGJ,1,0,1,0,1,1,2,0,0,1,0,0,0,0,0,0,0,50.45,50.45,1
4652-ODEVH,1,0,0,1,45,1,2,2,2,2,2,2,2,2,2,1,1,24.45,1088.25,0
6510-UPNKS,0,0,1,0,23,1,2,2,2,2,2,2,2,2,1,1,3,24.8,615.35,0
6718-BDGHG,0,0,0,0,43,1,2,0,0,1,0,1,1,0,1,0,2,64.85,2908.2,0
9046-DQMTP,1,0,1,0,35,1,1,2,2,2,2,2,2,2,0,1,2,20.75,739.9,0
6439-LAJXL,1,0,0,0,9,1,1,0,1,0,0,1,1,0,0,0,1,68.95,593.85,0
1571-SAVHK,1,0,1,0,12,1,2,1,0,1,0,1,1,1,0,0,1,99.95,1132.75,1
9052-VKDUW,0,1,0,0,65,1,2,1,1,0,1,0,1,1,0,0,3,109.4,7227.45,0
9546-CQJSU,0,0,1,0,2,1,2,1,0,1,1,0,1,0,0,0,0,91.4,193.6,1
1666-JZPZT,1,0,1,0,27,1,2,0,0,1,0,0,0,0,0,1,1,49.0,1291.35,0
5777-KJIRB,0,0,1,0,40,1,1,0,0,1,1,0,0,0,1,0,1,50.25,2023.55,0
0506-LVNGN,0,1,1,0,5,1,1,1,0,1,1,0,0,0,0,0,3,75.55,349.65,1
7677-SJJJK,1,0,0,1,8,1,1,2,2,2,2,2,2,2,1,1,3,19.9,153.95,0
2480-EJWYP,0,1,0,0,58,1,2,1,0,0,0,0,1,1,1,0,2,97.8,5458.8,0
3253-HKOKL,0,0,0,1,52,1,1,1,1,1,1,0,1,1,1,1,0,100.3,5244.45,0
7055-HNEOJ,1,0,0,0,3,1,1,0,0,1,1,1,0,0,0,0,1,55.8,154.55,0
5514-YQENT,1,0,1,1,41,1,1,1,1,0,1,1,1,1,2,0,0,111.15,4507.15,0
3211-AAPKX,1,0,1,0,20,1,2,1,0,1,0,1,1,1,0,0,1,98.55,2031.95,0
8445-DNBAE,1,0,1,1,1,1,2,0,0,1,0,0,0,0,0,0,0,50.05,50.05,0
2951-QOQTK,1,0,1,1,4,1,2,1,0,1,0,1,0,0,0,1,3,80.8,332.45,1
2958-NHPPS,1,0,1,0,23,1,1,2,2,2,2,2,2,2,0,1,0,20.85,473.9,0
6806-YDEUL,0,1,1,0,6,1,1,2,2,2,2,2,2,2,0,1,2,19.5,106.8,0
1735-XMJVH,1,0,0,1,8,1,1,2,2,2,2,2,2,2,0,0,1,19.35,152.6,0
6890-PFRQX,1,0,1,0,18,1,2,0,1,1,1,0,1,0,0,1,1,69.5,1199.4,0
0222-CNVPT,1,1,1,0,52,0,0,0,1,1,0,0,1,1,0,0,3,48.8,2555.05,0
5899-OUVKV,1,0,1,0,31,1,1,1,0,0,0,0,1,1,0,0,0,94.5,2979.2,0
8681-ICONS,1,0,0,1,29,1,1,2,2,2,2,2,2,2,0,0,1,20.65,654.85,0
