customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
7825-GKXMW,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,45.8,45.8,1
9753-OYLBX,0,0,1,0,1,1,1,2,2,2,2,2,2,2,0,1,1,20.5,20.5,0
2364-UFROM,1,0,1,0,30,1,1,0,1,0,0,1,1,0,1,1,0,70.4,2044.75,0
6656-JWRQX,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,30.55,30.55,0
6473-ULUHT,1,0,0,1,16,1,2,0,1,0,0,1,1,1,0,1,0,84.9,1398.25,0
1240-KNSEZ,1,0,1,0,1,1,1,2,2,2,2,2,2,2,0,0,1,20.1,20.1,1
0836-SEYLU,1,0,0,0,9,0,0,0,0,1,0,1,1,0,0,1,1,40.65,328.95,1
4433-JCGCG,1,1,0,0,46,1,2,1,0,1,1,0,1,1,0,0,0,101.0,4680.05,1
3716-BDVDB,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,69.1,69.1,1
7688-AWMDX,1,0,0,0,71,1,1,0,1,1,0,1,0,0,2,1,2,54.5,3778.2,0
2842-BCQGE,1,0,1,0,43,1,2,1,0,1,0,0,0,0,0,0,3,75.35,3161.4,0
7244-QWYHG,1,0,0,0,50,0,0,0,1,1,0,1,1,0,1,0,2,44.45,2188.45,0
5899-MQZZL,0,0,1,0,13,1,2,1,0,1,0,0,0,0,0,0,1,75.0,999.45,1
6849-OYAMU,1,0,0,1,19,1,1,1,0,0,0,1,1,1,1,1,2,100.0,1888.65,1
5312-UXESG,0,0,1,0,41,1,2,1,0,1,1,0,1,1,0,1,2,98.05,3990.6,0
9488-HGMJH,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,71.15,71.15,1
6038-GCYEC,0,0,1,0,24,0,0,0,0,0,1,0,1,1,0,0,3,54.15,1240.25,1
2150-WLKUW,0,0,0,0,40,1,2,0,0,0,0,0,1,0,1,1,2,63.9,2635.0,0
7159-FVYPK,0,0,0,1,3,1,2,0,0,0,1,0,1,0,0,0,2,69.15,235.0,0
7032-LMBHI,0,0,1,0,37,1,2,0,1,1,0,0,1,0,1,1,2,64.65,2347.85,0
1150-WFARN,0,0,0,1,67,1,2,1,1,1,1,1,1,1,2,0,3,108.75,7156.2,1
6088-BXMRG,0,0,0,1,32,1,2,1,0,0,0,0,1,1,0,0,0,98.85,3089.6,0
3144-AUDBS,0,0,0,0,6,1,1,0,0,1,0,1,0,0,0,0,0,49.15,270.8,1
4821-SJHJV,0,0,0,1,32,1,2,1,1,1,0,0,1,0,0,1,0,89.6,2901.8,0
7346-MEDWM,0,0,1,0,59,1,2,1,0,0,1,0,0,0,0,0,0,83.25,4949.1,0
1137-DGOWI,0,0,0,0,30,1,1,0,0,0,1,1,0,1,1,1,2,70.25,2198.9,0
5616-PRTNT,1,0,1,1,20,1,1,2,2,2,2,2,2,2,0,0,0,19.4,374.5,1
3812-LRZIR,0,0,0,1,27,1,2,2,2,2,2,2,2,2,2,1,0,24.5,761.95,0
4818-QIUFN,0,1,1,0,20,1,2,1,1,1,0,0,0,0,0,0,0,79.15,1520.9,1
9483-GCPWE,1,0,1,1,9,1,1,2,2,2,2,2,2,2,1,1,1,20.1,190.25,0
4227-OJHAL,0,0,0,1,68,1,2,0,1,0,1,0,1,0,1,0,3,73.0,5163.0,0
9220-CXRSC,0,0,0,1,69,1,2,0,1,1,0,1,0,0,2,1,3,61.4,4059.85,0
4993-JCRGJ,1,0,1,0,26,1,2,1,0,1,1,1,0,0,0,0,1,84.3,2281.6,0
9537-JALFH,1,0,0,1,69,1,1,2,2,2,2,2,2,2,2,1,2,19.9,1356.7,0
6698-OXETB,1,0,1,0,11,1,1,2,2,2,2,2,2,2,2,1,1,20.4,231.45,0
2103-ZRXFN,1,0,1,0,1,1,2,0,0,1,0,0,0,0,0,1,1,50.75,50.75,0
3724-BSCVH,1,0,0,1,10,1,1,2,2,2,2,2,2,2,1,1,1,20.45,242.4,0
4877-TSOFF,0,0,0,1,55,1,2,0,1,0,0,1,0,1,1,0,2,75.75,4264.25,0
9209-NWPGU,1,0,1,0,44,1,1,0,1,1,0,1,1,0,1,1,0,65.4,2774.55,0
6961-VCPMC,1,1,0,0,46,1,1,1,0,1,0,0,0,1,0,0,0,80.4,3605.2,1
7306-YDSOI,1,0,0,1,69,1,1,0,1,0,1,0,0,0,2,0,2,59.75,4069.9,0
5288-AHOUP,1,1,1,0,11,1,1,1,0,1,0,0,0,1,0,0,0,78.5,874.2,0
6688-UZPWD,0,0,0,0,11,1,2,1,0,0,0,0,1,1,0,0,0,102.0,1145.35,1
0655-YDGFJ,1,0,1,0,29,1,1,0,0,1,1,0,0,0,0,1,2,48.95,1323.7,0
8468-EHYJA,0,0,0,0,57,1,2,1,1,1,0,0,1,1,0,0,0,99.65,5497.05,0
6823-SIDFQ,1,0,1,0,28,1,1,2,2,2,2,2,2,2,1,1,3,18.25,534.7,0
1097-FSPVW,0,0,1,0,42,1,1,0,1,1,1,0,0,0,0,1,3,54.55,2455.05,0
2839-RFSQE,0,0,1,0,2,1,1,2,2,2,2,2,2,2,0,1,1,20.65,38.7,1
8328-SKJNO,1,0,1,1,23,0,0,0,1,0,0,1,0,0,1,1,2,40.65,947.4,0
7010-ZMVBF,0,0,0,1,18,1,1,2,2,2,2,2,2,2,0,1,1,20.45,357.0,0
5201-CBWYG,1,0,0,1,62,1,2,2,2,2,2,2,2,2,1,1,2,24.8,1476.25,0
0968-GSIKN,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,70.8,70.8,1
1965-DDBWU,1,0,1,0,16,1,2,1,0,1,0,1,0,1,0,0,3,89.05,1448.6,1
9057-SIHCH,0,0,1,0,3,1,2,1,0,1,0,0,1,1,0,0,0,96.6,291.9,1
6352-GIGGQ,1,0,1,0,67,1,2,0,1,0,1,1,1,1,1,0,2,88.8,5903.15,0
3635-QQRQD,1,0,1,0,62,1,1,2,2,2,2,2,2,2,2,0,3,20.05,1201.65,0
6771-XWBDM,0,0,0,0,57,1,2,1,0,0,1,0,1,1,0,0,3,104.5,5921.35,1
2897-DOVND,1,0,1,0,2,1,1,1,0,1,0,0,0,0,0,0,0,69.8,146.65,0
3082-YVEKW,0,0,0,1,23,1,2,0,1,1,1,1,1,0,2,0,2,77.15,1759.4,0
0191-EQUUH,0,0,1,1,25,0,0,0,1,1,0,1,0,0,2,1,2,35.05,844.45,0
7134-HBPBS,0,1,1,0,72,1,2,1,0,0,1,1,1,1,2,0,2,108.1,7774.05,0
3489-HHPFY,0,0,0,0,2,1,2,1,0,1,0,0,1,0,0,0,0,84.05,134.05,0
2926-JEJJC,0,0,1,0,8,1,1,2,2,2,2,2,2,2,1,0,2,20.2,140.95,0
8601-QACRS,0,0,1,0,5,1,2,0,0,1,0,0,0,0,0,0,1,50.6,249.95,1
4950-BDEUX,1,0,1,0,35,0,0,0,0,1,1,0,1,1,0,1,0,49.2,1701.65,0
5789-LDFXO,1,0,1,0,24,1,2,2,2,2,2,2,2,2,1,1,0,24.6,592.65,0
0508-OOLTO,0,0,0,1,2,1,1,1,0,1,0,0,0,0,0,0,0,71.65,135.75,0
2984-TBYKU,1,0,0,1,72,1,2,1,1,0,1,1,0,1,2,0,3,104.9,7732.65,0
9822-WMWVG,0,0,1,0,41,1,2,1,1,0,1,1,1,0,0,0,0,106.5,4282.4,0
2391-SOORI,1,0,1,1,4,1,1,0,1,1,0,0,0,0,0,1,0,49.35,219.65,1
9040-KZVWO,1,0,1,0,26,1,1,1,0,0,0,0,0,0,1,1,2,75.5,2018.1,0
2645-QTLMB,1,0,1,0,7,1,1,1,0,0,0,0,1,1,0,0,0,94.25,669.0,1
4806-HIPDW,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,68.95,68.95,1
1548-ARAGG,0,0,0,1,4,1,2,0,0,0,0,1,0,0,0,0,1,58.5,224.85,0
6339-RZCBJ,1,0,1,0,48,1,1,0,0,0,1,1,1,1,2,1,3,78.9,3771.5,0
4424-TKOPW,1,1,1,0,2,1,2,1,0,1,0,0,1,1,0,0,0,93.85,196.75,1
4415-WNGVR,0,1,0,0,12,1,1,0,1,1,1,1,1,1,1,0,0,79.2,943.85,0
2522-AHJXR,1,0,0,0,60,1,2,1,1,1,1,1,1,1,0,0,2,109.45,6572.85,0
0412-UCCNP,1,0,1,0,55,1,1,0,1,1,1,1,0,0,2,0,0,59.2,3175.85,0
1816-FLZDK,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,29.15,29.15,0
7096-UCLNH,1,0,1,0,1,1,1,2,2,2,2,2,2,2,0,1,1,20.05,20.05,0
8443-ZRDBZ,1,0,1,0,4,1,2,1,0,1,0,0,0,0,0,0,0,76.05,318.9,1
9136-ALYBR,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,24.45,24.45,1
4615-PIVVU,0,0,1,0,42,1,1,0,0,1,1,1,0,1,2,1,3,66.5,2762.75,0
8885-QSQBX,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,2,49.55,49.55,0
7479-NITWS,1,0,1,0,7,1,2,1,0,1,1,0,1,0,0,0,3,89.35,631.85,1
8617-ENBDS,1,0,1,0,3,1,1,1,0,1,1,0,0,0,0,0,3,73.6,232.5,0
9385-NXKDA,0,0,0,0,72,1,2,0,1,0,1,0,1,1,2,0,3,82.65,5919.35,0
0430-IHCDJ,1,0,1,0,15,1,2,0,0,1,0,0,0,0,0,0,0,49.0,749.25,0
2959-MJHIC,1,0,0,0,4,1,1,1,0,1,0,0,1,0,0,0,0,80.35,307.4,1
6674-KVJHG,0,0,1,0,11,1,2,2,2,2,2,2,2,2,1,1,0,25.2,245.15,0
1814-DKOLC,0,0,1,0,5,1,2,2,2,2,2,2,2,2,0,1,1,25.45,134.75,0
4201-JMNGR,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,55.8,55.8,1
9351-HXDMR,1,0,0,0,72,1,2,1,1,1,1,1,1,1,2,0,3,110.9,8240.85,0
3537-HPKQT,0,0,0,0,55,1,2,1,0,0,0,0,0,0,0,0,3,77.75,4266.4,0
2129-ALKBS,0,0,0,1,40,1,2,2,2,2,2,2,2,2,0,0,0,26.2,1077.5,0
5821-MMEIL,0,0,0,0,57,1,1,2,2,2,2,2,2,2,2,1,2,19.9,1115.6,0
5960-WPXQM,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,79.05,79.05,1
0684-AOSIH,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,95.0,95.0,1
8260-NGFNY,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,25.2,25.2,1
1309-XGFSN,1,1,0,1,52,1,2,0,0,0,1,0,1,1,1,0,0,80.85,4079.55,0
1866-RZZQS,1,1,1,0,41,1,2,1,0,1,1,0,1,1,0,0,0,98.4,4187.75,1
6968-URWQU,1,0,0,0,43,1,1,0,0,1,0,0,1,0,1,0,1,56.35,2391.15,0
4742-TXUEX,0,0,0,1,47,1,1,2,2,2,2,2,2,2,2,1,2,19.3,890.5,0
9631-XEYKE,1,0,1,0,3,1,2,0,0,1,0,0,0,0,0,1,2,50.4,137.25,0
8631-NBHFZ,1,1,0,1,66,1,2,0,1,0,1,1,1,0,2,1,3,79.4,5154.6,1
1335-MXCSE,1,0,0,1,55,1,1,0,0,1,1,1,0,0,2,0,3,55.25,3119.9,0
8873-TMKGR,1,0,1,0,29,1,1,2,2,2,2,2,2,2,1,1,1,19.1,529.5,0
8800-JOOCF,0,0,1,1,12,1,2,1,0,1,0,0,1,0,0,0,0,84.05,966.55,0
1469-LBJQJ,0,0,0,0,66,1,2,1,0,0,1,0,1,1,0,0,0,105.2,6936.85,0
4958-XCBDQ,1,1,1,0,35,1,2,1,0,1,1,0,1,1,0,0,0,101.4,3496.3,1
8337-UPOAQ,1,1,0,0,10,1,2,1,0,1,1,0,0,1,0,0,0,89.8,914.3,1
0064-YIJGF,1,0,0,1,27,1,2,1,0,1,0,0,0,0,0,0,2,75.75,1929.0,0
2386-OWURY,0,0,1,0,58,1,1,1,0,1,0,1,1,1,0,0,0,95.3,5817.7,0
1725-IQNIY,1,0,0,0,54,1,1,1,1,0,1,1,1,1,2,1,2,109.75,6110.2,1
0310-VQXAM,1,0,1,0,9,1,1,2,2,2,2,2,2,2,0,1,1,19.85,178.8,0
6598-RFFVI,1,0,1,0,2,1,1,2,2,2,2,2,2,2,1,1,3,19.3,28.3,1
3453-RTHJQ,1,0,1,0,6,1,1,1,0,1,0,0,0,0,0,0,0,69.1,435.0,0
6712-OAWRH,0,1,1,0,26,1,1,1,0,1,0,0,1,1,0,0,0,91.25,2351.8,1
6278-FEPBZ,0,0,1,0,9,1,1,2,2,2,2,2,2,2,0,1,1,20.25,186.15,0
4280-DLSHD,1,0,0,0,8,1,1,0,0,0,1,0,0,0,0,0,1,54.75,445.85,0
1508-DFXCU,1,0,1,0,12,1,1,1,0,1,0,0,1,0,0,0,0,81.45,912.0,0
8614-VGMMV,0,0,1,0,15,1,2,0,0,1,0,0,0,0,0,0,0,49.1,679.55,1
7868-BGSZA,1,0,0,0,43,1,2,0,1,1,1,0,1,1,1,0,0,80.2,3581.6,0
2800-QQUSO,1,0,1,0,42,1,2,1,0,1,0,1,1,1,0,0,0,100.3,4222.95,0
2930-UOTMB,0,0,1,0,31,1,2,0,1,1,1,1,0,0,0,1,3,65.25,1994.3,1
7973-DZRKH,0,0,1,1,66,1,2,1,1,1,1,1,0,0,2,0,3,90.95,5930.05,0
5914-DVBWJ,0,1,1,0,18,1,2,1,0,0,0,1,0,0,0,0,0,85.45,1505.85,1
7698-YFGEZ,1,0,1,0,1,1,1,2,2,2,2,2,2,2,0,1,1,20.0,20.0,0
2533-QVMSK,1,0,0,0,61,1,2,1,0,0,0,1,1,0,2,0,0,94.1,5638.3,1
9773-PEQBZ,1,0,1,0,10,1,2,1,0,0,0,0,0,0,0,1,0,79.85,797.25,0
8644-XLFBW,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,71.65,71.65,1
0650-BWOZN,0,1,1,0,18,1,1,1,0,0,0,0,0,0,0,0,0,73.55,1359.45,0
8625-AZYZY,1,0,0,0,24,1,2,1,0,0,1,0,1,1,0,0,0,104.65,2542.45,1
7785-RDVIG,0,0,0,1,3,1,1,2,2,2,2,2,2,2,0,1,1,19.3,54.7,0
9602-WCXPI,1,0,1,0,50,1,1,2,2,2,2,2,2,2,1,1,3,20.15,989.05,0
2903-YYTBW,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,44.55,44.55,0
3620-MWJNE,1,0,1,0,2,1,1,0,1,1,0,1,0,0,0,0,1,54.45,87.3,0
8573-JGCZW,1,0,1,0,17,1,1,2,2,2,2,2,2,2,1,0,2,19.65,351.55,0
6837-HAEVO,1,0,0,1,69,1,2,1,0,0,1,0,1,1,2,0,0,105.0,7297.75,0
6701-YVNQG,1,0,0,0,72,1,2,0,1,0,1,1,1,1,2,0,3,88.7,6301.7,0
9306-CPCBC,0,0,1,0,3,1,2,1,0,1,0,0,0,0,0,0,0,74.25,210.3,1
4304-XUMGI,1,1,0,1,50,1,2,0,1,0,1,0,0,1,2,0,2,75.15,3822.45,0
9504-YAZWB,0,0,1,0,53,1,1,2,2,2,2,2,2,2,2,1,1,20.25,1048.45,0
8819-ZBYNA,0,0,0,0,58,1,2,1,1,0,0,1,1,1,2,0,3,109.1,6393.65,0
6174-NRBTZ,1,0,1,0,46,0,0,0,1,1,0,0,0,0,1,0,2,30.75,1489.3,0
9481-IEBZY,1,1,0,0,72,1,2,1,1,0,1,1,1,1,0,0,3,112.9,8061.5,0
1833-VGRUM,0,1,1,0,1,1,2,1,0,1,0,0,0,0,0,0,0,74.2,74.2,1
6137-NICCO,0,0,0,1,6,1,2,1,0,0,1,0,1,0,0,0,1,94.05,518.75,0
9065-ZCPQX,1,0,0,0,72,1,2,0,1,0,1,1,0,1,2,1,2,78.85,5763.15,0
6402-EJMWF,1,0,1,0,4,1,1,0,0,1,0,0,0,1,0,0,1,55.3,238.5,0
3620-EHIMZ,0,0,0,1,52,1,1,2,2,2,2,2,2,2,2,1,1,19.35,1031.7,0
3213-VVOLG,1,0,0,1,0,1,2,2,2,2,2,2,2,2,2,1,1,25.35,0.0,0
6870-ECSHE,0,0,1,0,2,1,1,2,2,2,2,2,2,2,1,1,1,20.45,34.8,0
8747-UDCOI,0,0,0,0,65,1,1,2,2,2,2,2,2,2,2,1,2,19.35,1319.95,0
8374-XGEJJ,1,1,0,0,43,1,2,1,0,0,0,0,1,1,0,0,0,101.0,4388.4,1
2656-TABEH,1,0,0,0,4,1,2,1,0,0,0,0,1,1,0,0,0,100.2,420.2,1
6946-LMSQS,1,1,0,0,25,1,2,1,1,1,0,0,0,1,1,0,0,89.05,2177.45,1
4626-OZDTJ,0,0,0,0,51,1,2,0,0,0,0,1,1,1,1,0,3,78.65,3950.85,0
9169-BSVIN,1,0,1,0,12,1,2,0,0,1,1,0,1,1,0,1,2,74.75,827.05,0
2325-ZUSFD,0,0,0,1,57,1,1,0,1,1,0,0,1,1,1,0,2,70.1,3913.3,1
8194-PEEBY,0,0,0,1,24,1,1,2,2,2,2,2,2,2,1,1,1,19.9,533.5,0
6872-HXFNF,0,0,0,0,64,1,2,0,0,1,1,1,0,0,1,1,2,58.35,3756.45,0
3932-CMDTD,0,0,1,0,4,1,1,1,0,0,1,1,1,1,1,0,0,105.65,443.9,1
7714-YXSMB,0,0,1,0,26,1,2,1,0,1,1,0,1,1,0,0,2,100.5,2599.95,0
8387-UGUSU,0,0,0,1,15,1,1,2,2,2,2,2,2,2,0,1,1,20.05,284.3,0
1080-BWSYE,1,1,0,0,64,1,2,2,2,2,2,2,2,2,2,1,3,25.65,1740.8,0
4039-HEUNW,1,1,0,0,36,1,2,1,0,0,0,0,1,1,0,0,0,96.5,3436.1,1
1194-HVAIF,0,0,0,0,27,1,2,1,0,1,0,0,1,1,0,1,3,95.0,2462.55,0
0812-WUPTB,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,70.85,70.85,1
3594-UVONA,0,0,1,0,35,1,2,0,1,1,1,1,1,1,1,0,3,85.95,3110.1,1
0004-TLHLJ,1,0,1,0,4,1,1,1,0,1,1,0,0,0,0,0,0,73.9,280.85,1
1767-TGTKO,0,0,0,1,8,1,1,0,0,1,0,0,0,0,0,0,0,45.45,411.75,0
8439-LTUGF,1,0,1,0,10,1,1,2,2,2,2,2,2,2,0,0,3,20.0,198.6,0
8805-JNRAZ,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,1,1,49.2,103.7,0
5089-IFSDP,0,0,0,0,58,1,2,1,1,0,1,0,1,1,2,0,2,109.45,6144.55,1
6418-HNFED,1,0,0,0,51,1,1,0,1,0,1,1,1,1,2,0,3,83.25,4089.45,0
0206-OYVOC,0,0,0,1,46,1,1,2,2,2,2,2,2,2,2,0,1,19.25,864.2,0
7291-CDTMJ,1,0,1,0,1,1,1,2,2,2,2,2,2,2,0,0,2,19.65,19.65,0
7128-GGCNO,1,0,1,0,46,1,2,1,0,1,0,0,0,0,0,1,2,72.8,3249.4,0
0237-YFUTL,0,0,0,0,50,1,2,1,1,0,0,1,1,1,0,0,2,109.65,5405.8,0
7691-KGKGP,1,0,0,1,53,1,1,0,0,0,0,1,1,0,0,1,3,65.0,3363.8,0
